time,latitude,longitude,county,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
2016-03-01,36.65,-119.8625,Fresno,2016,0,55.20,0.0033,0.440,0.56,2.04,0.32,0.55,328158,976830,163.9529439
2016-03-01,39.6,-122.2,Glenn,2016,0,57.19,0.0053,0.636,0.36,3.05,0.35,0.59,10967,27840,21.18802085
2016-03-01,41.185483870967744,-119.62096774193549,Humboldt,2016,0,45.12,0.0042,0.688,0.30,2.87,0.27,0.68,62792,136290,38.19808407
2016-03-01,33.25,-116,Imperial,2016,0,69.12,0.0001,0.964,0.01,2.51,0.01,0.33,57484,180179,43.14011397
2016-03-01,37.04838709677419,-118.10483870967742,Inyo,2016,0,44.34,0.0012,0.864,0.09,1.71,0.17,0.50,9541,17922,1.760360362
2016-03-01,35.351063829787236,-118.68085106382979,Kern,2016,0,54.38,0.0012,0.699,0.29,2.47,0.16,0.49,295641,880856,108.3209234
2016-03-01,36.041666666666664,-119.95833333333333,Kings,2016,0,61.12,0.0014,0.778,0.22,2.14,0.23,0.51,45808,149382,107.5139267
2016-03-01,40.75,-120.95454545454545,Lake,2016,0,44.11,0.0042,0.570,0.41,3.20,0.38,0.68,34543,63903,50.85955781
2016-03-01,40.52777777777778,-120.36111111111111,Lassen,2016,0,41.45,0.0042,0.757,0.21,2.89,0.35,0.69,12751,30721,6.764981789
2016-03-01,33.76428571428571,-118.48571428571428,Los Angeles,2016,0,59.04,0.0009,0.313,0.06,4.26,0.05,0.46,3525319,10105708,2490.391042
2016-03-01,37.21875,-119.8125,Madera,2016,0,52.13,0.0052,0.286,0.71,2.03,0.37,0.57,50272,153956,72.04069123
2016-03-01,37.666666666666664,-123.25,Marin,2016,0,55.38,0.0041,0.012,0.15,7.05,0.03,0.61,113028,260562,500.782226
2016-03-01,37.791666666666664,-119.75,Mariposa,2016,0,39.69,0.0071,0.371,0.61,2.12,0.42,0.62,10401,17456,12.04842562
2016-03-01,39.48809523809524,-123.51190476190476,Mendocino,2016,0,51.05,0.0084,0.005,0.72,3.62,0.32,0.66,40919,87285,24.89347867
2016-03-01,37.13636363636363,-120.6590909090909,Merced,2016,0,58.44,0.0033,0.676,0.31,2.36,0.29,0.57,84540,267628,138.3111883
2016-03-01,41.31730769230769,-120.20192307692308,Modoc,2016,0,39.76,0.0031,0.879,0.11,3.34,0.36,0.69,5253,8961,2.287270565
2016-03-01,37.9375,-119.109375,Mono,2016,0,32.58,0.0036,0.669,0.28,2.29,0.37,0.60,14071,14273,4.68123766
2016-03-01,35.667808219178085,-122.76369863013699,Monterey,2016,0,56.72,0.0026,0.059,0.09,7.03,0.05,0.62,141033,433953,132.2789498
2016-03-01,38.416666666666664,-122.33333333333333,Napa,2016,0,56.40,0.0061,0.033,0.97,2.26,0.35,0.62,55613,140840,188.1981934
2016-03-01,39.3,-120.65,Nevada,2016,0,43.33,0.0107,0.081,0.89,2.98,0.47,0.67,53609,98913,103.2742725
2016-03-01,33.541666666666664,-117.79166666666667,Orange,2016,0,59.99,0.0011,0.528,0.09,2.80,0.10,0.47,1090560,3164986,4003.422847
2016-03-01,39,-120.875,Placer,2016,0,49.16,0.0110,0.205,0.78,2.82,0.42,0.65,161500,378943,269.3250226
2016-03-01,40.01923076923077,-120.88461538461539,Plumas,2016,0,39.14,0.0099,0.156,0.82,2.77,0.49,0.70,15767,18665,7.368616366
2016-03-01,33.705882352941174,-116.79411764705883,Riverside,2016,0,58.67,0.0008,0.818,0.18,2.19,0.11,0.45,832169,2380081,330.2700212
2016-03-01,38.5,-121.35,Sacramento,2016,0,58.04,0.0068,0.489,0.50,2.64,0.35,0.62,566342,1510987,1566.373984
2016-03-01,36.833333333333336,-121.33333333333333,San Benito,2016,0,55.69,0.0037,0.411,0.57,2.10,0.32,0.61,18422,59225,42.647493
2016-03-01,34.99090909090909,-116.85454545454546,San Bernardino,2016,0,59.81,0.0004,0.914,0.06,2.80,0.03,0.44,715166,2131960,106.2954831
2016-03-01,33.104166666666664,-116.95833333333333,San Diego,2016,0,59.56,0.0009,0.631,0.16,2.63,0.09,0.45,1203503,3306089,785.9234114
2016-03-01,37.92857142857143,-121.25,San Joaquin,2016,0,57.54,0.0051,0.508,0.47,2.51,0.33,0.60,240826,732809,526.7005434
2016-03-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2016,0,57.58,0.0017,0.073,0.10,6.96,0.05,0.57,121031,281803,85.43212796
2016-03-01,37.00961538461539,-123.23076923076923,San Mateo,2016,0,56.06,0.0037,0.013,0.04,7.13,0.05,0.62,276278,767906,1712.508642
2016-03-01,33.765957446808514,-121.26063829787235,Santa Barbara,2016,0,58.00,0.0011,0.013,0.06,7.86,0.02,0.51,156150,444340,162.459599
2016-03-01,37.25,-121.7,Santa Clara,2016,0,55.12,0.0048,0.335,0.64,2.26,0.35,0.60,665631,1928368,1494.743043
2016-03-01,36.6875,-122.72916666666667,Santa Cruz,2016,0,56.07,0.0038,0.018,0.06,6.59,0.04,0.61,105831,274396,616.3847519
2016-03-01,40.794117647058826,-121.79411764705883,Shasta,2016,0,47.03,0.0090,0.222,0.77,3.01,0.45,0.68,78469,178571,47.29856439
2016-03-01,39.583333333333336,-120.83333333333333,Sierra,2016,0,41.82,0.0134,0.033,0.97,2.89,0.49,0.69,2347,2951,3.095855058
2016-03-01,41.58571428571429,-122.30714285714286,Siskiyou,2016,0,42.62,0.0077,0.306,0.68,2.62,0.41,0.71,24061,43376,6.909338821
2016-03-01,38.25,-121.875,Solano,2016,0,58.15,0.0052,0.417,0.56,2.50,0.33,0.61,156966,438858,534.0464369
2016-03-01,38.3,-123.47,Sonoma,2016,0,54.76,0.0053,0.024,0.19,6.43,0.10,0.63,208324,502547,318.9053527
2016-03-01,37.541666666666664,-121,Stanislaus,2016,0,58.30,0.0038,0.545,0.44,2.48,0.31,0.58,181055,539255,360.746707
2016-03-01,39.125,-121.75,Sutter,2016,0,58.80,0.0068,0.540,0.46,2.97,0.34,0.60,34337,95742,158.9316246
2016-03-01,40.05,-122.425,Tehama,2016,0,53.34,0.0061,0.297,0.67,2.88,0.40,0.62,27427,63453,21.51160623
2016-03-01,40.666666666666664,-123.04166666666667,Trinity,2016,0,44.89,0.0082,0.020,0.98,2.08,0.48,0.69,8854,12828,4.034913895
2016-03-01,36.21875,-119.015625,Tulare,2016,0,50.69,0.0027,0.378,0.61,1.66,0.34,0.55,147688,459235,95.19382448
2016-03-01,37.95,-120.2,Tuolumne,2016,0,47.66,0.0081,0.233,0.74,2.45,0.42,0.62,31478,53770,24.21112352
2016-03-01,33.76315789473684,-119.38157894736842,Ventura,2016,0,58.50,0.0010,0.161,0.08,5.65,0.06,0.45,287180,847323,459.7196074
2016-03-01,38.65,-121.95,Yolo,2016,0,57.89,0.0055,0.379,0.61,2.49,0.33,0.61,77251,215627,212.5052972
2016-03-01,39.25,-121.41666666666667,Yuba,2016,0,55.56,0.0108,0.362,0.64,2.90,0.40,0.63,28401,74952,118.6249683
2016-04-01,37.666666666666664,-122,Alameda,2016,0,59.91,0.0015,0.596,0.18,2.62,0.21,0.50,600467,1650950,2233.972017
2016-04-01,38.5,-120.625,Amador,2016,0,55.77,0.0024,0.002,1.00,2.40,0.38,0.48,18274,37429,62.95031787
2016-04-01,39.75,-121.57142857142857,Butte,2016,0,59.05,0.0021,0.176,0.82,2.75,0.31,0.51,98692,226231,138.2441367
2016-04-01,38.25,-120.42857142857143,Calaveras,2016,0,53.15,0.0024,0.078,0.92,2.33,0.37,0.49,27731,45322,44.43289772
2016-04-01,39.125,-122.125,Colusa,2016,0,66.17,0.0009,0.392,0.57,2.85,0.19,0.46,8022,21496,18.68031597
2016-04-01,37.95,-121.9,Contra Costa,2016,0,61.72,0.0012,0.579,0.31,2.93,0.21,0.47,411110,1137268,1588.496243
2016-04-01,41.625,-124,Del Norte,2016,0,52.76,0.0035,0.001,1.00,3.16,0.20,0.65,11362,27382,27.2086807
2016-04-01,38.82142857142857,-120.42857142857143,El Dorado,2016,0,47.86,0.0023,0.114,0.86,2.34,0.43,0.51,89573,185976,108.8928965
2016-04-01,36.65,-119.8625,Fresno,2016,0,61.34,0.0015,0.440,0.56,2.25,0.26,0.43,328158,976830,163.9529439
2016-04-01,39.6,-122.2,Glenn,2016,0,65.39,0.0009,0.636,0.36,2.92,0.20,0.48,10967,27840,21.18802085
2016-04-01,41.185483870967744,-119.62096774193549,Humboldt,2016,0,52.79,0.0015,0.688,0.30,2.51,0.15,0.55,62792,136290,38.19808407
2016-04-01,33.25,-116,Imperial,2016,0,73.12,0.0004,0.964,0.01,2.62,0.01,0.34,57484,180179,43.14011397
2016-04-01,37.04838709677419,-118.10483870967742,Inyo,2016,0,50.22,0.0012,0.864,0.09,1.81,0.14,0.43,9541,17922,1.760360362
2016-04-01,35.351063829787236,-118.68085106382979,Kern,2016,0,59.93,0.0010,0.699,0.29,2.54,0.12,0.41,295641,880856,108.3209234
2016-04-01,36.041666666666664,-119.95833333333333,Kings,2016,0,67.83,0.0006,0.778,0.22,2.36,0.17,0.41,45808,149382,107.5139267
2016-04-01,40.75,-120.95454545454545,Lake,2016,0,51.89,0.0014,0.570,0.41,2.64,0.26,0.50,34543,63903,50.85955781
2016-04-01,40.52777777777778,-120.36111111111111,Lassen,2016,0,50.17,0.0017,0.757,0.21,2.70,0.25,0.53,12751,30721,6.764981789
2016-04-01,33.76428571428571,-118.48571428571428,Los Angeles,2016,1,61.03,0.0007,0.313,0.06,4.33,0.04,0.42,3525319,10105708,2490.391042
2016-04-01,37.21875,-119.8125,Madera,2016,0,57.84,0.0022,0.286,0.71,2.15,0.31,0.44,50272,153956,72.04069123
2016-04-01,37.666666666666664,-123.25,Marin,2016,0,55.68,0.0009,0.012,0.15,6.62,0.02,0.55,113028,260562,500.782226
2016-04-01,37.791666666666664,-119.75,Mariposa,2016,0,44.00,0.0025,0.371,0.61,2.02,0.43,0.49,10401,17456,12.04842562
2016-04-01,39.48809523809524,-123.51190476190476,Mendocino,2016,0,55.02,0.0016,0.005,0.72,3.20,0.24,0.59,40919,87285,24.89347867
2016-04-01,37.13636363636363,-120.6590909090909,Merced,2016,1,64.23,0.0014,0.676,0.31,2.50,0.19,0.45,84540,267628,138.3111883
2016-04-01,41.31730769230769,-120.20192307692308,Modoc,2016,0,48.44,0.0017,0.879,0.11,2.81,0.24,0.52,5253,8961,2.287270565
2016-04-01,37.9375,-119.109375,Mono,2016,0,37.79,0.0016,0.669,0.28,2.06,0.37,0.49,14071,14273,4.68123766
2016-04-01,35.667808219178085,-122.76369863013699,Monterey,2016,0,57.55,0.0004,0.059,0.09,6.41,0.03,0.59,141033,433953,132.2789498
2016-04-01,38.416666666666664,-122.33333333333333,Napa,2016,0,61.03,0.0012,0.033,0.97,2.47,0.25,0.48,55613,140840,188.1981934
2016-04-01,39.3,-120.65,Nevada,2016,0,49.22,0.0022,0.081,0.89,2.45,0.43,0.53,53609,98913,103.2742725
2016-04-01,33.541666666666664,-117.79166666666667,Orange,2016,0,62.67,0.0009,0.528,0.09,2.76,0.09,0.48,1090560,3164986,4003.422847
2016-04-01,39,-120.875,Placer,2016,0,54.94,0.0021,0.205,0.78,2.43,0.36,0.50,161500,378943,269.3250226
2016-04-01,40.01923076923077,-120.88461538461539,Plumas,2016,0,46.64,0.0024,0.156,0.82,2.41,0.45,0.56,15767,18665,7.368616366
2016-04-01,33.705882352941174,-116.79411764705883,Riverside,2016,0,62.18,0.0015,0.818,0.18,2.18,0.12,0.45,832169,2380081,330.2700212
2016-04-01,38.5,-121.35,Sacramento,2016,0,63.52,0.0012,0.489,0.50,2.58,0.23,0.46,566342,1510987,1566.373984
2016-04-01,36.833333333333336,-121.33333333333333,San Benito,2016,0,58.63,0.0013,0.411,0.57,2.20,0.24,0.52,18422,59225,42.647493
2016-04-01,34.99090909090909,-116.85454545454546,San Bernardino,2016,0,64.55,0.0009,0.914,0.06,2.84,0.05,0.40,715166,2131960,106.2954831
2016-04-01,33.104166666666664,-116.95833333333333,San Diego,2016,0,62.48,0.0013,0.631,0.16,2.58,0.10,0.48,1203503,3306089,785.9234114
2016-04-01,37.92857142857143,-121.25,San Joaquin,2016,0,62.26,0.0015,0.508,0.47,2.43,0.23,0.47,240826,732809,526.7005434
2016-04-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2016,0,58.45,0.0002,0.073,0.10,6.49,0.03,0.53,121031,281803,85.43212796
2016-04-01,37.00961538461539,-123.23076923076923,San Mateo,2016,0,56.57,0.0007,0.013,0.04,6.50,0.04,0.59,276278,767906,1712.508642
2016-04-01,33.765957446808514,-121.26063829787235,Santa Barbara,2016,0,58.38,0.0003,0.013,0.06,7.40,0.02,0.49,156150,444340,162.459599
2016-04-01,37.25,-121.7,Santa Clara,2016,0,58.46,0.0017,0.335,0.64,2.19,0.28,0.50,665631,1928368,1494.743043
2016-04-01,36.6875,-122.72916666666667,Santa Cruz,2016,0,56.45,0.0007,0.018,0.06,5.96,0.03,0.56,105831,274396,616.3847519
2016-04-01,40.794117647058826,-121.79411764705883,Shasta,2016,0,54.63,0.0020,0.222,0.77,2.55,0.36,0.53,78469,178571,47.29856439
2016-04-01,39.583333333333336,-120.83333333333333,Sierra,2016,0,48.29,0.0026,0.033,0.97,2.51,0.46,0.55,2347,2951,3.095855058
2016-04-01,41.58571428571429,-122.30714285714286,Siskiyou,2016,0,50.72,0.0022,0.306,0.68,2.23,0.33,0.59,24061,43376,6.909338821
2016-04-01,38.25,-121.875,Solano,2016,0,63.01,0.0011,0.417,0.56,2.91,0.21,0.47,156966,438858,534.0464369
2016-04-01,38.3,-123.47,Sonoma,2016,0,55.77,0.0011,0.024,0.19,6.07,0.07,0.55,208324,502547,318.9053527
2016-04-01,37.541666666666664,-121,Stanislaus,2016,0,63.79,0.0016,0.545,0.44,2.45,0.21,0.46,181055,539255,360.746707
2016-04-01,39.125,-121.75,Sutter,2016,0,66.23,0.0010,0.540,0.46,2.90,0.21,0.46,34337,95742,158.9316246
2016-04-01,40.05,-122.425,Tehama,2016,0,60.89,0.0012,0.297,0.67,2.62,0.27,0.50,27427,63453,21.51160623
2016-04-01,40.666666666666664,-123.04166666666667,Trinity,2016,0,52.73,0.0020,0.020,0.98,1.95,0.41,0.62,8854,12828,4.034913895
2016-04-01,36.21875,-119.015625,Tulare,2016,0,56.28,0.0017,0.378,0.61,1.76,0.29,0.44,147688,459235,95.19382448
2016-04-01,37.95,-120.2,Tuolumne,2016,0,53.38,0.0024,0.233,0.74,2.27,0.37,0.48,31478,53770,24.21112352
2016-04-01,33.76315789473684,-119.38157894736842,Ventura,2016,0,59.36,0.0008,0.161,0.08,5.73,0.05,0.40,287180,847323,459.7196074
2016-04-01,38.65,-121.95,Yolo,2016,0,64.20,0.0011,0.379,0.61,2.68,0.21,0.47,77251,215627,212.5052972
2016-04-01,39.25,-121.41666666666667,Yuba,2016,0,62.21,0.0016,0.362,0.64,2.65,0.30,0.48,28401,74952,118.6249683
2016-05-01,37.666666666666664,-122,Alameda,2016,0,62.14,0.0006,0.596,0.18,2.60,0.16,0.50,600467,1650950,2233.972017
2016-05-01,38.5,-120.625,Amador,2016,0,60.31,0.0020,0.002,1.00,2.37,0.35,0.45,18274,37429,62.95031787
2016-05-01,39.75,-121.57142857142857,Butte,2016,2,64.42,0.0018,0.176,0.82,2.26,0.29,0.49,98692,226231,138.2441367
2016-05-01,38.25,-120.42857142857143,Calaveras,2016,0,57.93,0.0018,0.078,0.92,2.31,0.33,0.45,27731,45322,44.43289772
2016-05-01,39.125,-122.125,Colusa,2016,0,71.98,0.0012,0.392,0.57,2.25,0.17,0.46,8022,21496,18.68031597
2016-05-01,37.95,-121.9,Contra Costa,2016,0,64.55,0.0007,0.579,0.31,3.11,0.17,0.45,411110,1137268,1588.496243
2016-05-01,41.625,-124,Del Norte,2016,0,55.92,0.0006,0.001,1.00,3.31,0.16,0.51,11362,27382,27.2086807
2016-05-01,38.82142857142857,-120.42857142857143,El Dorado,2016,0,53.70,0.0024,0.114,0.86,2.21,0.40,0.51,89573,185976,108.8928965
2016-05-01,36.65,-119.8625,Fresno,2016,2,67.18,0.0008,0.440,0.56,2.23,0.21,0.33,328158,976830,163.9529439
2016-05-01,39.6,-122.2,Glenn,2016,0,72.14,0.0008,0.636,0.36,2.41,0.16,0.46,10967,27840,21.18802085
2016-05-01,41.185483870967744,-119.62096774193549,Humboldt,2016,0,56.58,0.0014,0.688,0.30,2.44,0.14,0.49,62792,136290,38.19808407
2016-05-01,33.25,-116,Imperial,2016,0,76.56,0.0001,0.964,0.01,2.78,0.00,0.15,57484,180179,43.14011397
2016-05-01,37.04838709677419,-118.10483870967742,Inyo,2016,0,55.56,0.0008,0.864,0.09,1.76,0.13,0.37,9541,17922,1.760360362
2016-05-01,35.351063829787236,-118.68085106382979,Kern,2016,0,64.92,0.0005,0.699,0.29,2.57,0.10,0.29,295641,880856,108.3209234
2016-05-01,36.041666666666664,-119.95833333333333,Kings,2016,0,73.31,0.0003,0.778,0.22,2.31,0.15,0.31,45808,149382,107.5139267
2016-05-01,40.75,-120.95454545454545,Lake,2016,0,56.18,0.0020,0.570,0.41,2.46,0.24,0.50,34543,63903,50.85955781
2016-05-01,40.52777777777778,-120.36111111111111,Lassen,2016,0,55.02,0.0023,0.757,0.21,2.47,0.23,0.50,12751,30721,6.764981789
2016-05-01,33.76428571428571,-118.48571428571428,Los Angeles,2016,1,61.09,0.0003,0.313,0.06,3.51,0.03,0.56,3525319,10105708,2490.391042
2016-05-01,37.21875,-119.8125,Madera,2016,0,64.13,0.0010,0.286,0.71,2.23,0.25,0.34,50272,153956,72.04069123
2016-05-01,37.666666666666664,-123.25,Marin,2016,0,55.71,0.0003,0.012,0.15,6.37,0.02,0.51,113028,260562,500.782226
2016-05-01,37.791666666666664,-119.75,Mariposa,2016,0,49.14,0.0016,0.371,0.61,1.95,0.41,0.41,10401,17456,12.04842562
2016-05-01,39.48809523809524,-123.51190476190476,Mendocino,2016,0,58.27,0.0011,0.005,0.72,3.09,0.21,0.52,40919,87285,24.89347867
2016-05-01,37.13636363636363,-120.6590909090909,Merced,2016,0,69.74,0.0005,0.676,0.31,2.65,0.15,0.33,84540,267628,138.3111883
2016-05-01,41.31730769230769,-120.20192307692308,Modoc,2016,0,52.87,0.0024,0.879,0.11,2.68,0.23,0.50,5253,8961,2.287270565
2016-05-01,37.9375,-119.109375,Mono,2016,0,42.58,0.0015,0.669,0.28,1.88,0.36,0.45,14071,14273,4.68123766
2016-05-01,35.667808219178085,-122.76369863013699,Monterey,2016,2,57.89,0.0003,0.059,0.09,5.95,0.02,0.60,141033,433953,132.2789498
2016-05-01,38.416666666666664,-122.33333333333333,Napa,2016,0,64.70,0.0008,0.033,0.97,2.21,0.20,0.46,55613,140840,188.1981934
2016-05-01,39.3,-120.65,Nevada,2016,0,54.95,0.0025,0.081,0.89,2.21,0.40,0.52,53609,98913,103.2742725
2016-05-01,33.541666666666664,-117.79166666666667,Orange,2016,0,61.92,0.0005,0.528,0.09,2.66,0.08,0.59,1090560,3164986,4003.422847
2016-05-01,39,-120.875,Placer,2016,1,60.42,0.0020,0.205,0.78,2.24,0.32,0.49,161500,378943,269.3250226
2016-05-01,40.01923076923077,-120.88461538461539,Plumas,2016,0,52.37,0.0028,0.156,0.82,2.09,0.42,0.54,15767,18665,7.368616366
2016-05-01,33.705882352941174,-116.79411764705883,Riverside,2016,0,63.98,0.0006,0.818,0.18,2.26,0.10,0.37,832169,2380081,330.2700212
2016-05-01,38.5,-121.35,Sacramento,2016,0,68.79,0.0008,0.489,0.50,2.47,0.17,0.43,566342,1510987,1566.373984
2016-05-01,36.833333333333336,-121.33333333333333,San Benito,2016,0,61.33,0.0004,0.411,0.57,2.24,0.17,0.44,18422,59225,42.647493
2016-05-01,34.99090909090909,-116.85454545454546,San Bernardino,2016,0,69.21,0.0002,0.914,0.06,2.92,0.03,0.26,715166,2131960,106.2954831
2016-05-01,33.104166666666664,-116.95833333333333,San Diego,2016,1,63.15,0.0007,0.631,0.16,2.59,0.09,0.49,1203503,3306089,785.9234114
2016-05-01,37.92857142857143,-121.25,San Joaquin,2016,0,66.89,0.0009,0.508,0.47,2.47,0.18,0.41,240826,732809,526.7005434
2016-05-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2016,1,58.58,0.0002,0.073,0.10,5.79,0.03,0.60,121031,281803,85.43212796
2016-05-01,37.00961538461539,-123.23076923076923,San Mateo,2016,0,56.48,0.0004,0.013,0.04,6.18,0.03,0.57,276278,767906,1712.508642
2016-05-01,33.765957446808514,-121.26063829787235,Santa Barbara,2016,0,58.30,0.0002,0.013,0.06,6.09,0.02,0.65,156150,444340,162.459599
2016-05-01,37.25,-121.7,Santa Clara,2016,0,61.23,0.0006,0.335,0.64,2.00,0.22,0.47,665631,1928368,1494.743043
2016-05-01,36.6875,-122.72916666666667,Santa Cruz,2016,0,56.29,0.0003,0.018,0.06,5.41,0.03,0.56,105831,274396,616.3847519
2016-05-01,40.794117647058826,-121.79411764705883,Shasta,2016,0,59.57,0.0019,0.222,0.77,2.19,0.35,0.50,78469,178571,47.29856439
2016-05-01,39.583333333333336,-120.83333333333333,Sierra,2016,0,53.70,0.0033,0.033,0.97,2.21,0.45,0.54,2347,2951,3.095855058
2016-05-01,41.58571428571429,-122.30714285714286,Siskiyou,2016,0,55.44,0.0018,0.306,0.68,2.14,0.29,0.52,24061,43376,6.909338821
2016-05-01,38.25,-121.875,Solano,2016,0,66.66,0.0008,0.417,0.56,3.02,0.17,0.43,156966,438858,534.0464369
2016-05-01,38.3,-123.47,Sonoma,2016,0,56.63,0.0003,0.024,0.19,6.13,0.05,0.48,208324,502547,318.9053527
2016-05-01,37.541666666666664,-121,Stanislaus,2016,0,68.99,0.0010,0.545,0.44,2.47,0.18,0.37,181055,539255,360.746707
2016-05-01,39.125,-121.75,Sutter,2016,0,72.71,0.0011,0.540,0.46,2.28,0.18,0.45,34337,95742,158.9316246
2016-05-01,40.05,-122.425,Tehama,2016,0,66.82,0.0010,0.297,0.67,2.23,0.22,0.48,27427,63453,21.51160623
2016-05-01,40.666666666666664,-123.04166666666667,Trinity,2016,0,57.44,0.0017,0.020,0.98,1.78,0.38,0.53,8854,12828,4.034913895
2016-05-01,36.21875,-119.015625,Tulare,2016,0,62.46,0.0012,0.378,0.61,1.79,0.25,0.35,147688,459235,95.19382448
2016-05-01,37.95,-120.2,Tuolumne,2016,1,58.21,0.0016,0.233,0.74,2.28,0.32,0.40,31478,53770,24.21112352
2016-05-01,33.76315789473684,-119.38157894736842,Ventura,2016,0,59.18,0.0002,0.161,0.08,4.47,0.05,0.55,287180,847323,459.7196074
2016-05-01,38.65,-121.95,Yolo,2016,0,69.42,0.0011,0.379,0.61,2.26,0.18,0.45,77251,215627,212.5052972
2016-05-01,39.25,-121.41666666666667,Yuba,2016,0,68.13,0.0014,0.362,0.64,2.24,0.26,0.47,28401,74952,118.6249683
2016-06-01,37.666666666666664,-122,Alameda,2016,1,66.84,0.0000,0.596,0.18,2.69,0.11,0.27,600467,1650950,2233.972017
2016-06-01,38.5,-120.625,Amador,2016,2,70.92,0.0001,0.002,1.00,2.36,0.23,0.16,18274,37429,62.95031787
2016-06-01,39.75,-121.57142857142857,Butte,2016,2,74.59,0.0006,0.176,0.82,2.44,0.21,0.27,98692,226231,138.2441367
2016-06-01,38.25,-120.42857142857143,Calaveras,2016,1,68.92,0.0002,0.078,0.92,2.43,0.22,0.17,27731,45322,44.43289772
2016-06-01,39.125,-122.125,Colusa,2016,0,81.36,0.0001,0.392,0.57,2.26,0.12,0.25,8022,21496,18.68031597
2016-06-01,37.95,-121.9,Contra Costa,2016,0,69.41,0.0000,0.579,0.31,3.35,0.13,0.24,411110,1137268,1588.496243
2016-06-01,41.625,-124,Del Norte,2016,0,58.89,0.0003,0.001,1.00,2.88,0.11,0.37,11362,27382,27.2086807
2016-06-01,38.82142857142857,-120.42857142857143,El Dorado,2016,1,65.42,0.0002,0.114,0.86,2.46,0.27,0.18,89573,185976,108.8928965
2016-06-01,36.65,-119.8625,Fresno,2016,0,78.28,0.0001,0.440,0.56,2.45,0.17,0.19,328158,976830,163.9529439
2016-06-01,39.6,-122.2,Glenn,2016,0,81.99,0.0002,0.636,0.36,2.44,0.13,0.27,10967,27840,21.18802085
2016-06-01,41.185483870967744,-119.62096774193549,Humboldt,2016,0,68.34,0.0002,0.688,0.30,2.62,0.08,0.32,62792,136290,38.19808407
2016-06-01,33.25,-116,Imperial,2016,0,91.49,0.0000,0.964,0.01,2.49,0.00,0.12,57484,180179,43.14011397
2016-06-01,37.04838709677419,-118.10483870967742,Inyo,2016,0,71.83,0.0006,0.864,0.09,1.82,0.08,0.26,9541,17922,1.760360362
2016-06-01,35.351063829787236,-118.68085106382979,Kern,2016,2,77.84,0.0001,0.699,0.29,2.57,0.08,0.22,295641,880856,108.3209234
2016-06-01,36.041666666666664,-119.95833333333333,Kings,2016,0,83.61,0.0000,0.778,0.22,2.41,0.13,0.20,45808,149382,107.5139267
2016-06-01,40.75,-120.95454545454545,Lake,2016,1,66.96,0.0004,0.570,0.41,2.61,0.13,0.32,34543,63903,50.85955781
2016-06-01,40.52777777777778,-120.36111111111111,Lassen,2016,0,67.13,0.0003,0.757,0.21,2.68,0.12,0.30,12751,30721,6.764981789
2016-06-01,33.76428571428571,-118.48571428571428,Los Angeles,2016,0,68.06,0.0001,0.313,0.06,3.33,0.03,0.41,3525319,10105708,2490.391042
2016-06-01,37.21875,-119.8125,Madera,2016,0,76.09,0.0001,0.286,0.71,2.44,0.18,0.18,50272,153956,72.04069123
2016-06-01,37.666666666666664,-123.25,Marin,2016,0,57.62,0.0001,0.012,0.15,7.83,0.01,0.43,113028,260562,500.782226
2016-06-01,37.791666666666664,-119.75,Mariposa,2016,0,63.08,0.0004,0.371,0.61,2.21,0.27,0.17,10401,17456,12.04842562
2016-06-01,39.48809523809524,-123.51190476190476,Mendocino,2016,0,63.46,0.0004,0.005,0.72,3.53,0.15,0.35,40919,87285,24.89347867
2016-06-01,37.13636363636363,-120.6590909090909,Merced,2016,1,78.91,0.0000,0.676,0.31,2.84,0.12,0.18,84540,267628,138.3111883
2016-06-01,41.31730769230769,-120.20192307692308,Modoc,2016,0,65.02,0.0006,0.879,0.11,2.79,0.12,0.34,5253,8961,2.287270565
2016-06-01,37.9375,-119.109375,Mono,2016,1,58.45,0.0007,0.669,0.28,2.37,0.23,0.21,14071,14273,4.68123766
2016-06-01,35.667808219178085,-122.76369863013699,Monterey,2016,3,60.73,0.0001,0.059,0.09,7.32,0.02,0.46,141033,433953,132.2789498
2016-06-01,38.416666666666664,-122.33333333333333,Napa,2016,0,71.34,0.0001,0.033,0.97,2.36,0.15,0.25,55613,140840,188.1981934
2016-06-01,39.3,-120.65,Nevada,2016,0,66.12,0.0002,0.081,0.89,2.53,0.27,0.21,53609,98913,103.2742725
2016-06-01,33.541666666666664,-117.79166666666667,Orange,2016,1,68.01,0.0001,0.528,0.09,2.50,0.07,0.40,1090560,3164986,4003.422847
2016-06-01,39,-120.875,Placer,2016,1,70.61,0.0002,0.205,0.78,2.47,0.21,0.19,161500,378943,269.3250226
2016-06-01,40.01923076923077,-120.88461538461539,Plumas,2016,0,63.22,0.0007,0.156,0.82,2.35,0.31,0.28,15767,18665,7.368616366
2016-06-01,33.705882352941174,-116.79411764705883,Riverside,2016,1,78.16,0.0001,0.818,0.18,2.13,0.07,0.20,832169,2380081,330.2700212
2016-06-01,38.5,-121.35,Sacramento,2016,1,76.00,0.0000,0.489,0.50,2.70,0.12,0.18,566342,1510987,1566.373984
