time,city,county,year,frequency,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,density
2017-01-01,Pacific Grove,Monterey County,2017,0,284.51657,0.009159025,0,0,5.0489206,4.35e-06,0.62670815,141679
2017-01-01,Palo Cedro,Shasta County,2017,0,279.43445,0.015020449,0.05021897,0.92123055,3.0018008,0.4492107,0.66536266,78840
2017-01-01,Parksdale,Madera County,2017,0,282.26663,0.008413407,0.6237468,0.35546976,2.4390273,0.3942785,0.6789364,50570
2017-01-01,Parkway,Sacramento County,2017,0,281.93634,0.010187304,0.50336474,0.4966353,3.1353233,0.39528567,0.6928593,569623
2017-01-01,Patterson,Stanislaus County,2017,0,281.4265,0.007839297,0.74852365,0.25147635,2.3977628,0.38265395,0.65505666,181586
2017-01-01,Phelan,San Bernardino County,2017,0,279.7152,0.003917548,0.9021867,0.09781331,2.9368846,0.31106907,0.59439373,719171
2017-01-01,Pine Mountain Club,Kern County,2017,0,277.94998,0.0051574423,0.38119727,0.5863,1.9205375,0.35375398,0.61402816,297819
2017-01-01,Pinon Hills,San Bernardino County,2017,0,278.75687,0.0047265734,0.6788794,0.32112068,2.7121108,0.3309969,0.59334636,719171
2017-01-01,Pioneer,Amador County,2017,0,277.2606,0.020624038,0.0021668375,0.99783313,3.6890385,0.46297258,0.66710824,18318
2017-01-01,Piru,Ventura County,2017,0,281.0201,0.005010763,0.9362306,0.0637694,2.1404471,0.34081474,0.60789764,288792
2017-01-01,Pixley,Tulare County,2017,0,283.03583,0.0057831192,0.5439092,0.45609084,1.891686,0.40799427,0.6669407,148935
2017-01-01,Placerville,El Dorado County,2017,0,278.84848,0.018833335,0.0004272759,0.99957275,3.6048322,0.44753468,0.67019445,90320
2017-01-01,Planada,Merced County,2017,0,281.44794,0.012340504,0.68817234,0.31182763,2.7228463,0.3983225,0.65553147,85266
2017-01-01,Plumas Lake,Yuba County,2017,0,281.59055,0.010362631,0.6133551,0.3866449,3.3079295,0.39528567,0.65805906,28582
2017-01-01,Plymouth,Amador County,2017,0,279.60587,0.01599487,0.0021668375,0.99783313,3.569942,0.44226825,0.6713675,18318
2017-01-01,Pollock Pines,El Dorado County,2017,0,274.879885,0.021540590499999998,0.0040819198,0.995918095,3.698516,0.478360535,0.7014057300000001,90320
2017-01-01,Port Hueneme,Ventura County,2017,0,286.84527800000006,0.00303686354,0,0,5.05227552,0.023570232,0.5241202100000001,288792
2017-01-01,Portola,Plumas County,2017,0,270.255426,0.0130626676,0.3333801302,0.653572998,2.76947848,0.467448668,0.7606749780000001,15818
2017-01-01,Portola Valley,San Mateo County,2017,0,283.33508,0.010858436,0.017182171,0.6275922,2.8927686,0.4164359,0.675138,278055
2017-01-01,Poway,San Diego County,2017,0,284.57864,0.0065115476,0.8604978,0.10284895,2.1755052,0.36672398,0.58752304,1213992
2017-01-01,Quartz Hill,Los Angeles County,2017,0,280.6647,0.0031738402,0.9078327,0.071505964,3.271194,0.30086684,0.57690984,3542673
2017-01-01,Quincy,Plumas County,2017,0,272.00926000000004,0.0192928515,0.011032611199999999,0.98464897,3.0632782,0.470403255,0.7388313,15818
2017-01-01,Rancho Murieta,Sacramento County,2017,0,281.33636,0.01210215,0.4222758,0.57091844,3.3094392,0.39911437,0.6704458,569623
2017-01-01,Rancho Palos Verdes,Los Angeles County,2017,0,286.867005,0.0036154044999999998,0.27948515,0.024262592,4.37543775,0.036604045,0.52680422,3542673
2017-01-01,Rancho Tehama Reserve,Tehama County,2017,0,277.95849000000004,0.009252863166666667,0.26116104900000003,0.715146045,2.0719245333333336,0.45012560833333337,0.666961625,27529
2017-01-01,Red Bluff,Tehama County,2017,0,280.27603,0.009920303,0.035981864,0.9640181,3.1995683,0.39652345,0.6516772,27529
2017-01-01,Redway,Humboldt County,2017,0,278.436488,0.014982709,0.0012756943999999999,0.99872432,2.7076490000000004,0.3787268,0.697417396,63027
2017-01-01,Redwood Valley,Mendocino County,2017,0,277.430185,0.013100635999999999,0.02388109281,0.97611893,1.7381184,0.40591845,0.70941451,41090
2017-01-01,Richgrove,Tulare County,2017,0,282.65677,0.0054569114,0.6794592,0.2841469,1.7804732,0.4747817,0.6982497,148935
2017-01-01,Ridgecrest,Kern County,2017,0,280.75485,0.0033491673,0.95794487,0,3.0408845,0.24942505,0.5375292,297819
2017-01-01,Ridgemark,San Benito County,2017,0,281.5004,0.0063228514,0.5155723,0.4433339,2.0587568,0.38101634,0.656914,18871
2017-01-01,Rio Dell,Humboldt County,2017,0,277.99286,0.0125941355,0,1,2.541853,0.398138,0.6970487,63027
2017-01-01,Rio Vista,Solano County,2017,0,282.24667,0.010437116,0.50336474,0.4966353,2.6891303,0.3920028,0.7117117,157905
2017-01-01,Riverdale,Fresno County,2017,0,282.8969,0.004491658,0.598645,0.40135503,2.2015052,0.3689305,0.66068447,330920
2017-01-01,Rodeo,Contra Costa County,2017,0,282.00653,0.009164754,0.45046008,0.11624679,2.750356,0.38623664,0.71997887,413957
2017-01-01,Rosedale,Kern County,2017,0,283.4304,0.0030687964,0.80289316,0.19710681,1.7061639,0.34503555,0.6530457,297819
2017-01-01,Roseville,Placer County,2017,0,281.26025,0.01124576,0.7795919,0.18724918,3.357581,0.39818412,0.6583104,163862
2017-01-01,Saint Helena,Napa County,2017,0,280.77628,0.011880986,0.03325042,0.96674955,2.0602665,0.3924641,0.70565104,55826
2017-01-01,Salton City,Imperial County,2017,0,286.50568,0.00110238375,0.98078829,0,2.0281439,0.1062745605,0.45314705,57714
2017-01-01,San Andreas,Calaveras County,2017,0,280.63513,0.013284748,0.0021668375,0.99783313,3.1801102,0.40035218,0.6764926,27917
2017-01-01,San Antonio Heights,San Bernardino County,2017,0,280.70016,0.0067541027,0.5608472,0.37765706,1.9666667,0.36274147,0.60934997,719171
2017-01-01,San Carlos,San Mateo County,2017,0,283.02844,0.009899294,0.32519495,0.44925457,2.6393108,0.3988991,0.7022157,278055
2017-01-01,San Clemente,Orange County,2017,0,285.14908,0.006204439,0.72561914,0.2556727,2.1708083,0.3607272,0.6012783,1101613
2017-01-01,San Diego Country Estates,San Diego County,2017,0,282.44617,0.006158984,0.8314742,0.16852579,2.1265244,0.36647797,0.6023257,1213992
2017-01-01,San Joaquin,Fresno County,2017,0,282.3974,0.0044080047,0.7599988,0.22277325,1.9297633,0.41724318,0.6177567,330920
2017-01-01,San Juan Bautista,San Benito County,2017,0,282.08487,0.008273985,0.33840966,0.64895546,2.123505,0.38915047,0.6486189,18871
2017-01-01,San Miguel,San Luis Obispo County,2017,0,281.59645,0.00669852505,0.6794210350000001,0.316069765,2.663298,0.381043255,0.592808695,121880
2017-01-01,San Pedro,Los Angeles County,2017,0,286.5766,0.004421374,0.5589703,0.048525184,2.9974394,0.1896416,0.5531976,3542673
2017-01-01,San Ramon,Contra Costa County,2017,0,281.9696,0.00864985,0.33322144,0.6462393,2.6045883,0.390419,0.69756544,413957
2017-01-01,Santa Barbara,Santa Barbara County,2017,0,286.09632999999997,0.00539789605,0,0,4.614302,0.02309203,0.5506002000000001,157006
2017-01-01,Santa Clarita,Los Angeles County,2017,0,281.64893,0.004587152,0.9362306,0.0637694,2.495724,0.3304203,0.59739614,3542673
2017-01-01,Santa Margarita,San Luis Obispo County,2017,0,281.8388,0.005897712,0.3779317,0.57119316,3.00482,0.40448844,0.587551,121880
2017-01-01,Santa Maria,Santa Barbara County,2017,0,282.5415,0.0066586086,0.18962964,0.8033815,2.7293882,0.40932432,0.57075137,157006
2017-01-01,Santa Monica,Los Angeles County,2017,0,285.3796,0.005260576,0.5589703,0.048525184,2.7978268,0.21001533,0.5585322,3542673
2017-01-01,Santa Venetia,Marin County,2017,0,282.36786,0.009908844,0.07115498,0.92709017,3.508213,0.27762538,0.71305233,113127
2017-01-01,Santa Ynez,Santa Barbara County,2017,0,284.3481,0.007104757,0,0,4.0589094,0.10135795,0.55417514,157006
2017-01-01,Sea Ranch,Sonoma County,2017,0,283.47983166666666,0.008102096408333332,0,0,6.251880449999999,0.017190049666666662,0.6696987175000001,209209
2017-01-01,Searles Valley,San Bernardino County,2017,0,279.88725,0.0026829312000000004,0.9112147463636364,0,1.926835581818182,0.21173608636363636,0.5136252927272728,719171
2017-01-01,Seven Trees,Santa Clara County,2017,0,280.83096,0.012504754,0.36955428,0.61944366,2.191105,0.41445234,0.66532075,671004
2017-01-01,Shafter,Kern County,2017,0,283.3602,0.00346376,0.64384353,0.35522562,1.929596,0.3652709,0.62672216,297819
2017-01-01,Shandon,San Luis Obispo County,2017,0,281.7969266666667,0.004397055166666667,0.8096582333333334,0.175677398,2.7547172,0.4294033433333333,0.6025863566666666,121880
2017-01-01,Shasta,Shasta County,2017,0,278.98297,0.015031908,0.05021897,0.92123055,2.334692,0.47681135,0.6731829,78840
2017-01-01,Shingletown,Shasta County,2017,0,275.92468,0.012739795833333333,0.009323537533333334,0.9906408333333333,3.6589569,0.41336061,0.6716607666666667,78840
2017-01-01,Simi Valley,Ventura County,2017,0,283.9247,0.005735372,0.65438783,0.2595181,2.154873,0.33821613,0.58232814,288792
2017-01-01,Soda Bay,Lake County,2017,0,278.79013,0.011394349,0.066592395,0.9282194,1.9876342,0.39304072,0.70837414,34695
2017-01-01,Solana Beach,San Diego County,2017,0,286.11185,0.0057239127,0.8604978,0.10284895,2.7538786,0.21497422,0.56967604,1213992
2017-01-01,Soledad,Monterey County,2017,0,281.2898,0.008742288300000001,0.2773717,0.222613035,2.22163405,0.38413008000000004,0.64652418,141679
2017-01-01,Solvang,Santa Barbara County,2017,0,285.9249,0.0052013695,0,0,5.826068,4.35e-06,0.5466761,157006
2017-01-01,South Dos Palos,Merced County,2017,0,282.3963,0.00492099925,0.7617231,0.225382625,2.0859311,0.39592378,0.643898815,85266
2017-01-01,South Lake Tahoe,El Dorado County,2017,0,270.7898433333333,0.019665405666666667,0.19938555133333336,0.7548970266666667,3.2699639000000005,0.45968716000000004,0.7513204733333333,90320
2017-01-01,Squaw Valley,Fresno County,2017,0,275.87615999999997,0.019444878000000002,0.10798121533333334,0.8904114333333334,1.5993121333333333,0.4311178,0.6507601766666666,330920
2017-01-01,Stallion Springs,Kern County,2017,0,279.6103,0.0048999903,0.47754568,0.5224543,1.8346539,0.36104238,0.6099784,297819
2017-01-01,Stratford,Kings County,2017,0,283.47177,0.0033357982,0.69734335,0.30265668,2.0696602,0.34607345,0.60919636,46383
2017-01-01,Susanville,Lassen County,2017,0,269.3289175,0.00825116235,0.750934635,0.201501535,2.61238835,0.416758805,0.7641494274999999,12762
2017-01-01,Sutter,Sutter County,2017,0,281.94705,0.0086087875,0.5399646,0.4600354,3.2442714,0.389692485,0.643940685,34412
2017-01-01,Taft Heights,Kern County,2017,0,281.418745,0.0037811823,0.94096102,0.0590389685,2.0679824499999997,0.43415718999999997,0.60206038,297819
2017-01-01,Tahoma,Placer County,2017,0,271.10043,0.021093488,0.14298141,0.83045185,3.575142,0.45929763,0.7577396,163862
2017-01-01,Tehachapi,Kern County,2017,0,278.74875,0.0049458276,0.47754568,0.5224543,2.243105,0.3420602,0.61372095,297819
2017-01-01,Temelec,Sonoma County,2017,0,281.68808,0.011182734,0.03325042,0.96674955,2.4940467,0.39386332,0.7097986,209209
2017-01-01,Templeton,San Luis Obispo County,2017,0,282.86218,0.0073507493,0.3779317,0.57119316,3.2852843,0.3141828,0.5710446,121880
2017-01-01,Terra Bella,Tulare County,2017,0,283.01218,0.0074156853,0.392413,0.57921964,1.6477895,0.43224284,0.7133596,148935
2017-01-01,Thermal,Riverside County,2017,0,283.87372,0.0017471593,1,0,1.9678407,0.1953001,0.48373687,839357
2017-01-01,Three Rivers,Tulare County,2017,0,272.77180833333335,0.017761827666666664,0.21369132,0.7715451166666667,1.7067508666666666,0.40854524000000003,0.6493473933333332,148935
2017-01-01,Tracy,San Joaquin County,2017,0,280.7467,0.008285445,0.3547373,0.575832,2.427621,0.3857907,0.66458064,242746
2017-01-01,Truckee,Nevada County,2017,0,271.32158999999996,0.018471347666666665,0.051500777,0.9049333566666666,3.4359723,0.4631161066666667,0.7453016533333333,53864
2017-01-01,Tulelake,Siskiyou County,2017,0,270.0003633333333,0.005161049766666666,0.6681468477777779,0.3121463828888889,2.9551872111111113,0.36709728333333325,0.69597654,24138
2017-01-01,Tuolumne City,Tuolumne County,2017,0,279.6864,0.0158692,0.33787557,0.63503885,2.6564205,0.42267102,0.6664798,31523
2017-01-01,Twain Harte,Tuolumne County,2017,0,273.074005,0.023946658500000002,0.07271910000000001,0.89754015,3.2112262,0.47415507,0.6721565199999999,31523
2017-01-01,Twentynine Palms,San Bernardino County,2017,0,282.43178,0.001856404375,0.9984549825,0,2.40807895,0.19977656250000003,0.4840510925,719171
2017-01-01,Upper Lake,Lake County,2017,0,277.118,0.012103869,0.06455525584999999,0.9156760500000001,1.6814217500000002,0.43592167,0.704736325,34695
2017-01-01,Valley Center,San Diego County,2017,0,283.06094,0.006938979,0.61395025,0.38604978,1.9805894,0.36812323,0.60333115,1213992
2017-01-01,Vandenberg Air Force Base,Santa Barbara County,2017,0,286.12477750000005,0.003985864109999999,0,0,7.03143486,0.009652660999999998,0.5886388195000001,157006
2017-01-01,Ventura,Ventura County,2017,0,285.09216,0.0062674647,0,0,2.4844854,0.23372574,0.57070947,288792
2017-01-01,Victorville,San Bernardino County,2017,0,280.28195,0.003322429,0.9021867,0.09781331,2.8874009,0.28682816,0.58970153,719171
2017-01-01,Vista Santa Rosa,Riverside County,2017,0,284.46188,0.0026837643,0.930081,0.033540368,1.745583,0.2534998,0.4922135,839357
2017-01-01,Walnut Grove,Sacramento County,2017,0,282.1861,0.009929471,0.50336474,0.4966353,2.943259,0.39575464,0.7104549,569623
2017-01-01,Weaverville,Trinity County,2017,0,272.23044,0.011000277000000001,0.025971650666666665,0.9737638733333333,1.7437938,0.46717803333333335,0.6967042333333334,8888
2017-01-01,Weed,Siskiyou County,2017,0,270.60222250000004,0.008984079399999999,0.40151909500000005,0.579620185,2.10639545,0.395869955,0.67449909,24138
2017-01-01,Weldon,Kern County,2017,0,274.871025,0.0087785757,0.60380265,0.38634734,2.05146,0.356467915,0.62996897,297819
2017-01-01,West Bishop,Inyo County,2017,0,267.7675033333333,0.01671846,0.8204670333333333,0.17371910000000002,2.040696833333333,0.30157926333333335,0.636693,9570
2017-01-01,Westhaven-Moonstone,Humboldt County,2017,0,278.669675,0.013083448000000001,0,1,3.6781354000000004,0.221090185,0.67923665,63027
2017-01-01,Westminster,Orange County,2017,0,286.4303,0.004919089,0.9226496,0.052645236,2.403466,0.28497532,0.5712261,1101613
2017-01-01,Westwood,Lassen County,2017,0,270.17581,0.010155345766666666,0.2347010966666667,0.7613314333333333,2.8925449666666663,0.46133244,0.7258161266666666,12762
2017-01-01,Willits,Mendocino County,2017,0,278.7772,0.013461031,0.00063326956,0.998809755,2.14287925,0.39961795,0.7057418,41090
2017-01-01,Willow Creek,Humboldt County,2017,0,273.817995,0.013213367062499998,0.005453359999999999,0.9944474575,1.8589345124999999,0.44716276625,0.6968985875,63027
2017-01-01,Willows,Glenn County,2017,0,280.7455,0.008214269833333333,0.6805782333333333,0.30982355333333333,2.7190999666666666,0.3989247366666666,0.6421671800000001,11021
2017-01-01,Wilton,Sacramento County,2017,0,281.68216,0.0100918105,0.40402544,0.5743976,3.2982004,0.39736146,0.68228793,569623
2017-01-01,Winnemucca,Humboldt County,2017,0,267.3969025,0.002977851615909091,0.9687090288636362,0.009449787392727274,2.1271802204545454,0.3002367427272727,0.7682537934090908,63027
2017-01-01,Winters,Yolo County,2017,0,281.7627,0.010896634,0.33079517,0.621641,2.5395045,0.38785118,0.67823815,77920
2017-01-01,Winton,Merced County,2017,0,282.1573,0.0095654465,0.42271832,0.57728165,2.8281882,0.3958469,0.66601896,85266
2017-01-01,Woodland,Yolo County,2017,0,281.98288,0.009258338,0.6095555,0.37069875,3.0506136,0.3899731,0.6741186,77920
2017-01-01,Yosemite Lakes,Madera County,2017,0,281.74496,0.011173185,0.55239344,0.44760656,2.4829757,0.39649272,0.6654185,50570
2017-01-01,Yosemite Valley,Mariposa County,2017,0,269.644425,0.02143191775,0.5114903900000001,0.46205347750000003,2.6460626,0.447788405,0.66876656,10425
2017-01-01,Yountville,Napa County,2017,0,281.25656,0.011133077,0.03325042,0.96674955,2.256021,0.39168757,0.694968,55826
2017-01-01,Yreka,Siskiyou County,2017,0,271.6486825,0.00849725025,0.151812839,0.8466307000000001,1.647579925,0.446946545,0.678908465,24138
2017-01-01,Yucca Valley,San Bernardino County,2017,0,280.39537,0.0024633644999999997,0.9593182,0.04068179365,2.6355366499999997,0.23121555,0.516609955,719171
2017-02-01,Acton,Los Angeles County,2017,0,283.0048,0.0030451138,0.772771,0.15442601,2.20855,0.30015182,0.6940323,3542673
2017-02-01,Adelanto,San Bernardino County,2017,0,283.99344,0.0015489133,1,0,3.719903,0.16495477,0.6108861,719171
2017-02-01,Aguanga,Riverside County,2017,0,283.516485,0.00402927585,0.610028535,0.38997148,1.6934154000000001,0.328044625,0.6534228049999999,839357
2017-02-01,Ahwahnee,Madera County,2017,0,278.032,0.017560972,0.017044842,0.98295516,2.2558532,0.47268277,0.68745494,50570
2017-02-01,Alameda,Alameda County,2017,0,285.2747,0.007743803,0.3318023,0.11234036,3.1222394,0.38303834,0.7043104,605974
2017-02-01,Alpaugh,Tulare County,2017,0,286.55185,0.004025456,0.630018475,0.36076482,2.0637891,0.34833762999999995,0.66775065,148935
2017-02-01,Alta Sierra,Kern County,2017,0,279.86706000000004,0.00557895315,0.15915644,0.80313736,1.5974672,0.40215506,0.72099828,297819
2017-02-01,Alturas,Modoc County,2017,0,273.25623730769234,0.004478905784615384,0.8792399349999999,0.10761225593846152,3.3722712615384607,0.3860343815384616,0.7622942592307691,5259
2017-02-01,Amesti,Santa Cruz County,2017,0,285.0833,0.008206376,0.21848536,0.7731372,2.4854918,0.3704912,0.7061677,106311
2017-02-01,Angels Camp,Calaveras County,2017,0,282.98114,0.015679358,0.23739186,0.7626082,3.1415296,0.40076733,0.6980123,27917
2017-02-01,Anza,Riverside County,2017,0,283.389755,0.00301111815,0.57318449,0.41668319499999995,1.9834409,0.27134028,0.6134626000000001,839357
2017-02-01,Arbuckle,Colusa County,2017,0,285.15942,0.0068045235,0.45499215,0.47849175,3.1150265,0.38605982,0.6703062,8056
2017-02-01,Arnold,Calaveras County,2017,0,275.22692,0.021061656,0.022426357786666667,0.9775736333333334,3.457331333333333,0.47783902,0.7551607800000001,27917
2017-02-01,Arroyo Grande,San Luis Obispo County,2017,0,284.6688,0.0055990065,0.08182138,0.8745365,3.0358524,0.36720833,0.70576274,121880
2017-02-01,Arvin,Kern County,2017,0,283.5693,0.0035199104,0.5028001,0.4971999,1.7511187,0.363887,0.7240566,297819
2017-02-01,Auberry,Fresno County,2017,0,279.20488,0.014566660666666667,0.07573283666666668,0.9242671866666666,1.7847226333333335,0.4403052166666666,0.6991899866666668,330920
2017-02-01,August,San Joaquin County,2017,0,285.75275,0.008240754,0.4939954,0.50600463,2.9660718,0.3944015,0.6832236,242746
2017-02-01,Avalon,Los Angeles County,2017,0,287.2492923076923,0.002345010653846154,0,0,4.7697338615384615,1.2e-05,0.629897516923077,3542673
2017-02-01,Avenal,Kings County,2017,0,284.79218,0.0033205189,0.94118994,0.03625655,2.2441115,0.40714085,0.68038875,46383
2017-02-01,Avila Beach,San Luis Obispo County,2017,0,286.017645,0.0058734567,0.020455345,0.218634125,6.157567625,0.0670627575,0.6801269000000001,121880
2017-02-01,Barstow,San Bernardino County,2017,0,285.1983133333333,0.0008575366800000001,0.9999694833333334,0,3.1060801333333337,0.06842937666666667,0.5625400833333333,719171
2017-02-01,Barstow Heights,San Bernardino County,2017,0,284.255,0.0008506607,1,0,3.1826262,0.066614956,0.58123887,719171
2017-02-01,Bayside,Humboldt County,2017,0,281.04965,0.013829065,0,1,4.129193,0.22656803,0.8478682,63027
2017-02-01,Bella Vista,Shasta County,2017,0,280.940675,0.01635411825,0.0288404375,0.958402635,3.31438745,0.47509305,0.763458175,78840
2017-02-01,Bermuda Dunes,Riverside County,2017,0,286.6335,0.0015534973,1,0,1.8628345,0.13416351,0.54388314,839357
2017-02-01,Berry Creek,Butte County,2017,0,277.93225,0.024847932,0.00090029836,0.99835193,3.466781,0.49555522,0.78625566,99438
2017-02-01,Bertsch-Oceanview,Del Norte County,2017,0,280.3211,0.019210345,0.0012665391000000002,0.998542725,4.6504502,0.240487525,0.84685575,11395
2017-02-01,Big Bear City,San Bernardino County,2017,0,280.07138,0.0020103408,0.14557552,0.8544245,2.3672338,0.28513676,0.6102158,719171
2017-02-01,Big Bear Lake,San Bernardino County,2017,0,281.2004,0.002071457,0.4895091,0.4542902,2.080563,0.2615263,0.62109435,719171
2017-02-01,Big Pine,Inyo County,2017,0,273.36871,0.005375104966666666,0.9031861983333332,0.07774708716666667,1.3214481,0.3336339483333333,0.5755598900000001,9570
2017-02-01,Biggs,Butte County,2017,0,284.86975,0.0110967895,0.47066364,0.5293364,3.4122648,0.40002158,0.698515,99438
2017-02-01,Biola,Fresno County,2017,0,286.04608,0.0051192446,0.69401675,0.297911,2.8268461,0.38338432,0.6606565,330920
2017-02-01,Bishop,Inyo County,2017,0,273.04483500000003,0.0032254071,0.9586849550000001,0.041315064,1.2387514,0.33212321499999997,0.552743795,9570
2017-02-01,Bodega Bay,Sonoma County,2017,0,284.85065999999995,0.008182147671428571,0.01219233,0.07613612142857143,6.7867249,0.053011192857142855,0.7166153514285715,209209
2017-02-01,Bodfish,Kern County,2017,0,281.492265,0.00422962245,0.2617002,0.7073688,1.75900245,0.37522327,0.71817045,297819
2017-02-01,Bolinas,Marin County,2017,0,284.9222366666667,0.008418372833333333,0,0,6.731593733333334,1.2e-05,0.7028859866666667,113127
2017-02-01,Bonadelle Ranchos-Madera Ranchos,Madera County,2017,0,285.30942,0.008887439,0.2958967,0.7041033,2.444395,0.39382488,0.65426064,50570
2017-02-01,Bonny Doon,Santa Cruz County,2017,0,285.52087500000005,0.0069940600500000005,0,0,7.01552461,0.007616407999999998,0.7315738079999999,106311
2017-02-01,Bonsall,San Diego County,2017,0,286.5286,0.0044992976,0.61395025,0.38604978,1.9396601,0.35210872,0.6695242,1213992
2017-02-01,Boonville,Mendocino County,2017,0,282.80085333333335,0.011009189333333334,0,0.6666666666666666,4.366323633333334,0.26380968833333335,0.7487788666666666,41090
2017-02-01,Boron,Kern County,2017,0,284.015615,0.00120971865,0.9975890000000001,0.0019684732,3.9205221,0.135439755,0.59173342,297819
2017-02-01,Borrego Springs,San Diego County,2017,0,286.16037,0.0018705375,0.8751010933333333,0.1120911,2.035720366666667,0.140821498,0.5465783333333333,1213992
2017-02-01,Bridgeport,Mono County,2017,0,270.9703825,0.00947534845,0.6809164775,0.24958227,2.601589975,0.42619030874999997,0.67646638875,14113
2017-02-01,Brooktrails,Mendocino County,2017,0,281.93042,0.013162516,0.0010223985,0.99786365,3.0217621,0.4040579,0.7802508,41090
2017-02-01,Buellton,Santa Barbara County,2017,0,285.81555,0.0073679383,0,0,5.186469,0.10234973,0.6695242,157006
2017-02-01,Burney,Shasta County,2017,0,276.2687622222222,0.0100302272,0.39427296622222224,0.6057270577777777,3.405946511111111,0.48929017999999996,0.7887894844444445,78840
2017-02-01,Buttonwillow,Kern County,2017,0,286.11996,0.0037070792,0.64384353,0.35522562,1.9035959,0.34574288,0.67832196,297819
2017-02-01,Cabazon,Riverside County,2017,0,281.35852,0.0024698582,0.5721392,0.42786077,2.0023956,0.31276816,0.6545679,839357
2017-02-01,California City,Kern County,2017,0,283.12598,0.0019950615,0.9988403,0,3.2592843,0.22194742,0.6147264,297819
2017-02-01,Callender,San Luis Obispo County,2017,0,285.73132,0.0072231693,0,0,5.60012,1.2e-05,0.6700967,121880
2017-02-01,Camarillo,Ventura County,2017,0,285.76678,0.005285404,0.5028001,0.21273252,1.845725,0.3518473,0.68971723,288792
2017-02-01,Cambria,San Luis Obispo County,2017,0,286.26285740740747,0.005093864453703704,0.0019763862592592596,0.03751121037037037,6.975894014814815,0.013187449055555555,0.7400488235185184,121880
2017-02-01,Cameron Park,El Dorado County,2017,0,284.00894,0.015676683,0.19352081,0.7913265,3.2914908,0.40238187,0.71844274,90320
2017-02-01,Camp Pendleton South,San Diego County,2017,0,287.2845,0.003475219,0.59405184,0.032716334,2.5519176,0.28109276,0.6614386,1213992
2017-02-01,Carmel Valley Village,Monterey County,2017,0,284.856316,0.0083299069,0.032356220000000005,0.16764378,5.673691400000001,0.097532268,0.7156665400000001,141679
2017-02-01,Carmel-by-the-Sea,Monterey County,2017,0,286.06679818181817,0.005009617518181818,0,0,7.344496639393939,1.1999999999999999e-05,0.7579126775757575,141679
2017-02-01,Carpinteria,Santa Barbara County,2017,0,285.40546,0.00652109725,0.205591085,0.25188835,2.62740135,0.239434235,0.6639103150000001,157006
2017-02-01,Castroville,Monterey County,2017,0,285.28058,0.0059870942,0.33840966,0.64895546,3.178265,0.2950853,0.7023833,141679
2017-02-01,Cathedral City,Riverside County,2017,0,284.93625,0.0019179024,0.9653915,0.03012222,2.0569115,0.1997439,0.5971448,839357
2017-02-01,Central Valley (historical),Shasta County,2017,0,280.33664,0.018416217,0.036439657,0.94607294,2.3766274,0.49289507,0.777374,78840
2017-02-01,Challenge-Brownsville,Yuba County,2017,0,281.71393,0.023092369,0.0059969723,0.99400306,3.4307163,0.4922416,0.74909544,28582
2017-02-01,Channel Islands Beach,Ventura County,2017,0,286.84852874999996,0.0031834849,0,0,6.0188871,1.2e-05,0.6344673425,288792
2017-02-01,Cherry Valley,Riverside County,2017,0,282.75134,0.0028247135,0.97744644,0.022553533,1.7449121,0.30533367,0.6585339,839357
2017-02-01,Chester,Plumas County,2017,0,274.67166,0.016695337499999997,0.0404101788,0.931173584,3.4622853199999994,0.478568892,0.798318412,15818
2017-02-01,Chico,Butte County,2017,0,283.40527,0.016326807,0.093708515,0.9062915,3.777103,0.4022896,0.71337354,99438
2017-02-01,China Lake Acres,Kern County,2017,0,282.82597499999997,0.0019454048000000002,0.986853955,0,2.61347875,0.20800870500000002,0.5780200200000001,297819
2017-02-01,Chino Hills,San Bernardino County,2017,0,285.45422,0.0035535246,0.8869272,0.10956311,1.4855833,0.33799314,0.694577,719171
2017-02-01,Clearlake,Lake County,2017,0,282.2489,0.009529159,0.01896754,0.975005,2.636627,0.39297152,0.7207609,34695
2017-02-01,Clearlake Oaks,Lake County,2017,0,282.1218,0.008844276,0.6029634,0.3162834,2.6364594,0.39127243,0.71828914,34695
2017-02-01,Cloverdale,Sonoma County,2017,0,282.70407,0.012353109,0.0052645206,0.99462867,2.6810787,0.39804572,0.7254391,209209
2017-02-01,Coalinga,Fresno County,2017,0,283.823485,0.0041723257,0.53713393,0.46079075,2.3902146,0.410754325,0.68397769,330920
2017-02-01,Coarsegold,Madera County,2017,0,282.6553,0.01261247,0.031358242,0.96864176,2.3246274,0.40205896,0.6713815,50570
2017-02-01,Cobb,Lake County,2017,0,282.5186,0.011508942,0.0019989908,0.998001,2.4225886,0.39469367,0.72129154,34695
2017-02-01,Collierville,San Joaquin County,2017,0,285.60052,0.009070406,0.40402544,0.5743976,3.1281102,0.3927101,0.689801,242746
2017-02-01,Colusa,Colusa County,2017,0,285.4424,0.00669375,0.49237788,0.5076221,3.2364714,0.38903514,0.6662564,8056
2017-02-01,Concord,Contra Costa County,2017,0,285.14166,0.0074424236,0.8807776,0.056948423,2.7711558,0.39095718,0.71946216,413957
2017-02-01,Copperopolis,Calaveras County,2017,0,284.76263,0.011244614,0.23739186,0.7626082,3.2383165,0.3964466,0.6855278,27917
